numeric.date,crosser,group,focal.plant,focal.type,mom,mom.loc,mom.type,dad,dad.loc,dad.type,cross.ind,cross.loc,cross.type,w.capsule,n.seeds,seed1,seed2,seed3,seed4,r.cross.type,mom.geo,mom.sp,dad.geo,dad.sp,mom.pop,dad.pop,r.geo,r.sp,min1seed,minfert,intraspecific
42981,Kate,10,11AC,AC,150AC,Ocean,AC,11AC,AUS,AC,11xx150,AUSxxOcean,ACxxAC,29.9,1,25.7,0,0,0,ACxAC,A,C,A,C,Ocean.C,AUS.C,AxA,CxC,TRUE,TRUE,TRUE
42943,Kate,10,11AC,AC,9AL,PCB,AL,11AC,AUS,AC,11xx9,AUSxxPCB,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42943,Kate,10,11AC,AC,9AL,PCB,AL,11AC,AUS,AC,11xx9,AUSxxPCB,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42948,Kate,10,11AC,AC,9AL,PCB,AL,11AC,AUS,AC,11xx9,AUSxxPCB,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42948,Kate,10,11AC,AC,9AL,PCB,AL,11AC,AUS,AC,11xx9,AUSxxPCB,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42949,Kate,10,11AC,AC,9AL,PCB,AL,11AC,AUS,AC,11xx9,AUSxxPCB,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42949,Kate,10,11AC,AC,9AL,PCB,AL,11AC,AUS,AC,11xx9,AUSxxPCB,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42936,Kate,13,12AL,AL,44AC,AUS,AC,12AL,CCF,AL,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,CCF.L,AxA,CxL,FALSE,FALSE,FALSE
42941,Kate,13,12AL,AL,44AC,AUS,AC,12AL,CCF,AL,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,CCF.L,AxA,CxL,FALSE,FALSE,FALSE
42993,Irene,13,12AL,AL,44AC,AUS,AC,12AL,CCF,AL,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,CCF.L,AxA,CxL,FALSE,FALSE,FALSE
43000,Kate,13,12AL,AL,44AC,AUS,AC,12AL,CCF,AL,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,CCF.L,AxA,CxL,FALSE,FALSE,FALSE
43001,Kate,13,12AL,AL,44AC,AUS,AC,12AL,CCF,AL,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,CCF.L,AxA,CxL,FALSE,FALSE,FALSE
43002,Kate,13,12AL,AL,44AC,AUS,AC,12AL,CCF,AL,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,CCF.L,AxA,CxL,FALSE,FALSE,FALSE
42989,Kate,13,12AL,AL,12AL,CCF,AL,105SC,CHAD,SC,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,CCF.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43001,Kate,13,12AL,AL,12AL,CCF,AL,105SC,CHAD,SC,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,CCF.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43001,Kate,13,12AL,AL,12AL,CCF,AL,105SC,CHAD,SC,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,CCF.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43019,Kate,13,12AL,AL,12AL,CCF,AL,105SC,CHAD,SC,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,CCF.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43019,Kate,13,12AL,AL,12AL,CCF,AL,105SC,CHAD,SC,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,CCF.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43026,Kate,13,12AL,AL,12AL,CCF,AL,105SC,CHAD,SC,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,CCF.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42995,Irene,13,12AL,AL,12AL,CCF,AL,44AC,AUS,AC,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,CCF.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42997,Irene,13,12AL,AL,12AL,CCF,AL,44AC,AUS,AC,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,CCF.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42997,Irene,13,12AL,AL,12AL,CCF,AL,44AC,AUS,AC,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,CCF.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
43002,Kate,13,12AL,AL,12AL,CCF,AL,44AC,AUS,AC,12xx44,AUSxxCCF,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,CCF.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42990,Kate,13,12AL,AL,12AL,CCF,AL,16SL,CCR,SL,12xx16,CCFxxCCR,ALxxSL,84,2,38.3,36.1,0.2,0.2,ALxSL,A,L,S,L,CCF.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42995,Irene,13,12AL,AL,12AL,CCF,AL,44AC,AUS,AC,12xx44,AUSxxCCF,ACxxAL,41.5,1,35,0.2,0.2,0.2,ALxAC,A,L,A,C,CCF.L,AUS.C,AxA,LxC,TRUE,TRUE,FALSE
42991,Kate,13,12AL,AL,12AL,CCF,AL,20AL,SpinKY,AL,12xx20,CCFxxSpinKY,ALxxAL,141.8,4,33.7,32.2,31.6,31.3,ALxAL,A,L,A,L,CCF.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42987,Kate,13,12AL,AL,12AL,CCF,AL,16SL,CCR,SL,12xx16,CCFxxCCR,ALxxSL,108.7,3,32.9,32.6,32.2,0.2,ALxSL,A,L,S,L,CCF.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42990,Kate,13,12AL,AL,12AL,CCF,AL,16SL,CCR,SL,12xx16,CCFxxCCR,ALxxSL,72.6,2,32.5,32.2,0.2,0.2,ALxSL,A,L,S,L,CCF.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42986,Kate,13,12AL,AL,12AL,CCF,AL,16SL,CCR,SL,12xx16,CCFxxCCR,ALxxSL,108.3,3,31.5,33.5,31.8,0.2,ALxSL,A,L,S,L,CCF.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42985,Kate,13,12AL,AL,12AL,CCF,AL,16SL,CCR,SL,12xx16,CCFxxCCR,ALxxSL,95.7,3,31.3,31.6,24.7,0,ALxSL,A,L,S,L,CCF.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42987,Kate,13,12AL,AL,12AL,CCF,AL,16SL,CCR,SL,12xx16,CCFxxCCR,ALxxSL,98.4,3,30.5,31.7,27.3,0.3,ALxSL,A,L,S,L,CCF.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42987,Kate,13,12AL,AL,12AL,CCF,AL,20AL,SpinKY,AL,12xx20,CCFxxSpinKY,ALxxAL,64,2,29.8,26.8,0,0,ALxAL,A,L,A,L,CCF.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42990,Kate,13,12AL,AL,12AL,CCF,AL,20AL,SpinKY,AL,12xx20,CCFxxSpinKY,ALxxAL,66.7,2,29.8,30.1,0,0,ALxAL,A,L,A,L,CCF.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42987,Kate,13,12AL,AL,12AL,CCF,AL,20AL,SpinKY,AL,12xx20,CCFxxSpinKY,ALxxAL,89.9,3,25.4,28.1,26.4,0,ALxAL,A,L,A,L,CCF.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42992,Kate,13,12AL,AL,12AL,CCF,AL,20AL,SpinKY,AL,12xx20,CCFxxSpinKY,ALxxAL,118.8,4,23.1,29.6,27,27.9,ALxAL,A,L,A,L,CCF.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42984,Kate,13,12AL,AL,16SL,CCR,SL,12AL,CCF,AL,12xx16,CCFxxCCR,ALxxSL,0,0,NA,NA,NA,NA,SLxAL,S,L,A,L,CCR.L,CCF.L,SxA,LxL,FALSE,FALSE,TRUE
42984,Kate,13,12AL,AL,16SL,CCR,SL,12AL,CCF,AL,12xx16,CCFxxCCR,ALxxSL,0,0,NA,NA,NA,NA,SLxAL,S,L,A,L,CCR.L,CCF.L,SxA,LxL,FALSE,FALSE,TRUE
42984,Kate,13,12AL,AL,16SL,CCR,SL,12AL,CCF,AL,12xx16,CCFxxCCR,ALxxSL,0,0,NA,NA,NA,NA,SLxAL,S,L,A,L,CCR.L,CCF.L,SxA,LxL,FALSE,FALSE,TRUE
42951,Kate,13,12AL,AL,16SL,CCR,SL,12AL,CCF,AL,12xx16,CCFxxCCR,ALxxSL,88.6,3,25,27.3,27.3,0.6,SLxAL,S,L,A,L,CCR.L,CCF.L,SxA,LxL,TRUE,TRUE,TRUE
42941,Kate,13,12AL,AL,16SL,CCR,SL,12AL,CCF,AL,12xx16,CCFxxCCR,ALxxSL,90.8,4,24.1,23.3,18.4,16.8,SLxAL,S,L,A,L,CCR.L,CCF.L,SxA,LxL,TRUE,TRUE,TRUE
42985,Kate,13,12AL,AL,16SL,CCR,SL,12AL,CCF,AL,12xx16,CCFxxCCR,ALxxSL,2.6,0,0.3,1,0.3,0.3,SLxAL,S,L,A,L,CCR.L,CCF.L,SxA,LxL,FALSE,TRUE,TRUE
42941,Kate,13,12AL,AL,105SC,CHAD,SC,12AL,CCF,AL,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,CCF.L,SxA,CxL,FALSE,FALSE,FALSE
42990,Kate,13,12AL,AL,105SC,CHAD,SC,12AL,CCF,AL,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,CCF.L,SxA,CxL,FALSE,FALSE,FALSE
42993,Irene,13,12AL,AL,105SC,CHAD,SC,12AL,CCF,AL,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,CCF.L,SxA,CxL,FALSE,FALSE,FALSE
43019,Kate,13,12AL,AL,105SC,CHAD,SC,12AL,CCF,AL,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,CCF.L,SxA,CxL,FALSE,FALSE,FALSE
43020,Kate,13,12AL,AL,105SC,CHAD,SC,12AL,CCF,AL,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,CCF.L,SxA,CxL,FALSE,FALSE,FALSE
43026,Kate,13,12AL,AL,105SC,CHAD,SC,12AL,CCF,AL,105xx12,CCFxxCHAD,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,CCF.L,SxA,CxL,FALSE,FALSE,FALSE
42987,Kate,13,12AL,AL,20AL,SpinKY,AL,12AL,CCF,AL,12xx20,CCFxxSpinKY,ALxxAL,0,0,NA,NA,NA,NA,ALxAL,A,L,A,L,SpinKY.L,CCF.L,AxA,LxL,FALSE,FALSE,TRUE
42986,Kate,13,12AL,AL,20AL,SpinKY,AL,12AL,CCF,AL,12xx20,CCFxxSpinKY,ALxxAL,104.1,3,32.4,32,29.4,0,ALxAL,A,L,A,L,SpinKY.L,CCF.L,AxA,LxL,TRUE,TRUE,TRUE
42986,Kate,13,12AL,AL,20AL,SpinKY,AL,12AL,CCF,AL,12xx20,CCFxxSpinKY,ALxxAL,73.3,2,31.9,32.4,0.6,0,ALxAL,A,L,A,L,SpinKY.L,CCF.L,AxA,LxL,TRUE,TRUE,TRUE
42986,Kate,13,12AL,AL,20AL,SpinKY,AL,12AL,CCF,AL,12xx20,CCFxxSpinKY,ALxxAL,108.8,3,31.2,33.8,31.5,0.2,ALxAL,A,L,A,L,SpinKY.L,CCF.L,AxA,LxL,TRUE,TRUE,TRUE
42951,Kate,13,12AL,AL,20AL,SpinKY,AL,12AL,CCF,AL,12xx20,CCFxxSpinKY,ALxxAL,126.1,4,27.7,28.6,29.1,28.4,ALxAL,A,L,A,L,SpinKY.L,CCF.L,AxA,LxL,TRUE,TRUE,TRUE
42941,Kate,13,12AL,AL,20AL,SpinKY,AL,12AL,CCF,AL,12xx20,CCFxxSpinKY,ALxxAL,52.3,4,12.8,10.2,11.7,8.9,ALxAL,A,L,A,L,SpinKY.L,CCF.L,AxA,LxL,TRUE,TRUE,TRUE
43030,Kate,28,13SC,SC,55AC,AUS,AC,13SC,POL,SC,13xx55,AUSxxPOL,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,AUS.C,POL.C,AxS,CxC,FALSE,FALSE,TRUE
43033,Kate,28,13SC,SC,55AC,AUS,AC,13SC,POL,SC,13xx55,AUSxxPOL,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,AUS.C,POL.C,AxS,CxC,FALSE,FALSE,TRUE
43037,Kate,28,13SC,SC,55AC,AUS,AC,13SC,POL,SC,13xx55,AUSxxPOL,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,AUS.C,POL.C,AxS,CxC,FALSE,FALSE,TRUE
43033,Kate,28,13SC,SC,55AC,AUS,AC,13SC,POL,SC,13xx55,AUSxxPOL,ACxxSC,40.2,1,32.7,NA,NA,NA,ACxSC,A,C,S,C,AUS.C,POL.C,AxS,CxC,TRUE,TRUE,TRUE
43010,Kate,28,13SC,SC,55AC,AUS,AC,13SC,POL,SC,13xx55,AUSxxPOL,ACxxSC,142,4,31.3,30.6,33,32.6,ACxSC,A,C,S,C,AUS.C,POL.C,AxS,CxC,TRUE,TRUE,TRUE
42971,Kate,24,99SC,SC,32SL,CCR,SL,99SC,Site1,SC,32xx99,CCRxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42971,Kate,24,99SC,SC,32SL,CCR,SL,99SC,Site1,SC,32xx99,CCRxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42987,Kate,24,99SC,SC,32SL,CCR,SL,99SC,Site1,SC,32xx99,CCRxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42987,Kate,24,99SC,SC,32SL,CCR,SL,99SC,Site1,SC,32xx99,CCRxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
43014,Kate,24,99SC,SC,32SL,CCR,SL,99SC,Site1,SC,32xx99,CCRxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
43009,Kate,24,99SC,SC,32SL,CCR,SL,99SC,Site1,SC,32xx99,CCRxxSite1,SCxxSL,39.8,1,33.7,0,0,0,SLxSC,S,L,S,C,CCR.L,Site1.C,SxS,LxC,TRUE,TRUE,FALSE
43025,Kate,24,99SC,SC,83SC,CHAD,SC,99SC,Site1,SC,83xx99,CHADxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43029,Kate,24,99SC,SC,83SC,CHAD,SC,99SC,Site1,SC,83xx99,CHADxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43030,Kate,24,99SC,SC,83SC,CHAD,SC,99SC,Site1,SC,83xx99,CHADxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43030,Kate,24,99SC,SC,83SC,CHAD,SC,99SC,Site1,SC,83xx99,CHADxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43026,Kate,24,99SC,SC,83SC,CHAD,SC,99SC,Site1,SC,83xx99,CHADxxSite1,SCxxSC,90.7,4,20.7,20.4,21.3,21.5,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
43031,Irene,24,99SC,SC,83SC,CHAD,SC,99SC,Site1,SC,83xx99,CHADxxSite1,SCxxSC,24.1,1,20,0,0,0,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42970,Kate,24,99SC,SC,58AL,Kent,AL,99SC,Site1,SC,58xx99,KentxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,Kent.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42971,Kate,24,99SC,SC,58AL,Kent,AL,99SC,Site1,SC,58xx99,KentxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,Kent.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42971,Kate,24,99SC,SC,58AL,Kent,AL,99SC,Site1,SC,58xx99,KentxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,Kent.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42987,Kate,24,99SC,SC,58AL,Kent,AL,99SC,Site1,SC,58xx99,KentxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,Kent.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42987,Kate,24,99SC,SC,58AL,Kent,AL,99SC,Site1,SC,58xx99,KentxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,Kent.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42988,Kate,24,99SC,SC,58AL,Kent,AL,99SC,Site1,SC,58xx99,KentxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,Kent.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42985,Kate,28,13SC,SC,90AL,LTS,AL,13SC,POL,SC,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,POL.C,AxS,LxC,FALSE,FALSE,FALSE
42985,Kate,28,13SC,SC,90AL,LTS,AL,13SC,POL,SC,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,POL.C,AxS,LxC,FALSE,FALSE,FALSE
42985,Kate,28,13SC,SC,90AL,LTS,AL,13SC,POL,SC,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,POL.C,AxS,LxC,FALSE,FALSE,FALSE
43005,Kate,28,13SC,SC,90AL,LTS,AL,13SC,POL,SC,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,POL.C,AxS,LxC,FALSE,FALSE,FALSE
43005,Kate,28,13SC,SC,90AL,LTS,AL,13SC,POL,SC,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,POL.C,AxS,LxC,FALSE,FALSE,FALSE
42984,Kate,28,13SC,SC,90AL,LTS,AL,13SC,POL,SC,13xx90,LTSxxPOL,ALxxSC,37.7,1,31.8,0,0,0,ALxSC,A,L,S,C,LTS.L,POL.C,AxS,LxC,TRUE,TRUE,FALSE
42982,Kate,28,13SC,SC,13SC,POL,SC,117SL,POL,SL,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42984,Kate,28,13SC,SC,13SC,POL,SC,117SL,POL,SL,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42990,Kate,28,13SC,SC,13SC,POL,SC,117SL,POL,SL,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42990,Kate,28,13SC,SC,13SC,POL,SC,117SL,POL,SL,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42991,Kate,28,13SC,SC,13SC,POL,SC,117SL,POL,SL,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42996,Irene,28,13SC,SC,13SC,POL,SC,117SL,POL,SL,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,POL.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
43039,Kate,28,13SC,SC,13SC,POL,SC,55AC,AUS,AC,13xx55,AUSxxPOL,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,POL.C,AUS.C,SxA,CxC,FALSE,FALSE,TRUE
42995,Irene,28,13SC,SC,13SC,POL,SC,90AL,LTS,AL,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,POL.C,LTS.L,SxA,CxL,FALSE,FALSE,FALSE
43003,Kate,28,13SC,SC,13SC,POL,SC,90AL,LTS,AL,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,POL.C,LTS.L,SxA,CxL,FALSE,FALSE,FALSE
43005,Kate,28,13SC,SC,13SC,POL,SC,90AL,LTS,AL,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,POL.C,LTS.L,SxA,CxL,FALSE,FALSE,FALSE
43033,Kate,28,13SC,SC,13SC,POL,SC,90AL,LTS,AL,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,POL.C,LTS.L,SxA,CxL,FALSE,FALSE,FALSE
43039,Kate,28,13SC,SC,13SC,POL,SC,90AL,LTS,AL,13xx90,LTSxxPOL,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,POL.C,LTS.L,SxA,CxL,FALSE,FALSE,FALSE
42988,Kate,28,13SC,SC,13SC,POL,SC,99SC,Site1,SC,13xx99,POLxxSite1,SCxxSC,0.4,0,NA,NA,NA,NA,SCxSC,S,C,S,C,POL.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43037,Kate,28,13SC,SC,13SC,POL,SC,99SC,Site1,SC,13xx99,POLxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,POL.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
42993,Irene,28,13SC,SC,13SC,POL,SC,99SC,Site1,SC,13xx99,POLxxSite1,SCxxSC,37.3,1,27.8,0.4,0.2,0.3,SCxSC,S,C,S,C,POL.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42991,Kate,28,13SC,SC,13SC,POL,SC,55AC,AUS,AC,13xx55,AUSxxPOL,ACxxSC,108.2,4,25,23.3,23.8,23.6,SCxAC,S,C,A,C,POL.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43030,Kate,28,13SC,SC,13SC,POL,SC,99SC,Site1,SC,13xx99,POLxxSite1,SCxxSC,29.8,1,24.9,0,0,0,SCxSC,S,C,S,C,POL.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
43012,Kate,28,13SC,SC,13SC,POL,SC,55AC,AUS,AC,13xx55,AUSxxPOL,ACxxSC,33.1,1,24.8,0.6,0.8,0.5,SCxAC,S,C,A,C,POL.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43031,Irene,28,13SC,SC,13SC,POL,SC,55AC,AUS,AC,13xx55,AUSxxPOL,ACxxSC,81.4,3,24.8,23.4,24.9,0.3,SCxAC,S,C,A,C,POL.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43038,Kate,28,13SC,SC,13SC,POL,SC,99SC,Site1,SC,13xx99,POLxxSite1,SCxxSC,56,2,24.3,24.8,0,0,SCxSC,S,C,S,C,POL.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42989,Kate,28,13SC,SC,13SC,POL,SC,55AC,AUS,AC,13xx55,AUSxxPOL,ACxxSC,111.8,4,24.1,26,23.9,25.8,SCxAC,S,C,A,C,POL.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
43033,Kate,28,13SC,SC,13SC,POL,SC,99SC,Site1,SC,13xx99,POLxxSite1,SCxxSC,57.4,1,24.1,24.8,0.4,0,SCxSC,S,C,S,C,POL.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
43038,Kate,28,13SC,SC,13SC,POL,SC,55AC,AUS,AC,13xx55,AUSxxPOL,ACxxSC,56.7,2,23.4,25.9,0.3,0,SCxAC,S,C,A,C,POL.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
42984,Kate,28,13SC,SC,117SL,POL,SL,13SC,POL,SC,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
42984,Kate,28,13SC,SC,117SL,POL,SL,13SC,POL,SC,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
42984,Kate,28,13SC,SC,117SL,POL,SL,13SC,POL,SC,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
42990,Kate,28,13SC,SC,117SL,POL,SL,13SC,POL,SC,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
42990,Kate,28,13SC,SC,117SL,POL,SL,13SC,POL,SC,117xx13,POLxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,POL.C,SxS,LxC,FALSE,FALSE,FALSE
